Marca;Modelo;Tipo;Version;Anio;Precio
Volkswagen;Gol Trend;Auto;5P 1,6 TRENDLINE 2019;2020;16610
Volkswagen;Gol Trend;Auto;5P 1,6 TRENDLINE 2019;2019;15532
Volkswagen;Gol Trend;Auto;5P 1,6 TRENDLINE TIPT 2020;2022;19692
Volkswagen;Gol Trend;Auto;5P 1,6 TRENDLINE TIPT 2020;2021;18755
Volkswagen;Gol Trend;Auto;5P 1,6 TRENDLINE TIPT 2020;2020;16942
Volkswagen;Gol Trend;Auto;5P 1,6 COMF 2019;2021;19793
Volkswagen;Gol Trend;Auto;5P 1,6 COMF 2019;2020;17880
Volkswagen;Gol Trend;Auto;5P 1,6 COMF 2019;2019;16720
Volkswagen;Gol Trend;Auto;5P 1,6 COMF TIPT 2019;2021;20189
Volkswagen;Gol Trend;Auto;5P 1,6 COMF TIPT 2019;2020;18238
Volkswagen;Gol Trend;Auto;5P 1,6 COMF TIPT 2019;2019;17054
Volkswagen;Golf;Auto;5P 1,6 TRENDLINE;2016;14982
Volkswagen;Golf;Auto;5P 1,6 TRENDLINE;2015;14251
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE;2016;19585
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE;2015;18629
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE DSG;2016;20360
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE DSG;2015;19366
Volkswagen;Golf;Auto;5P 1,4 TSI HIGHLINE DSG;2016;23217
Volkswagen;Golf;Auto;5P 1,4 TSI HIGHLINE DSG;2015;22085
Volkswagen;Golf;Auto;5P 2,0 TSI GTI;2018;35704
Volkswagen;Golf;Auto;5P 2,0 TSI GTI;2017;32499
Volkswagen;Golf;Auto;5P 2,0 TSI GTI;2016;29925
Volkswagen;Golf;Auto;5P 2,0 TSI GTI CRO;2018;37035
Volkswagen;Golf;Auto;5P 2,0 TSI GTI CRO;2017;33711
Volkswagen;Golf;Auto;5P 2,0 TSI GTI CRO;2016;31041
Volkswagen;Golf;Auto;5P 2,0 TSI GTI APP CONNECT;2018;35803
Volkswagen;Golf;Auto;5P 2,0 TSI GTI APP CONNECT;2017;32589
Volkswagen;Golf;Auto;5P 2,0 TSI GTI APP CONNECT;2016;30008
Volkswagen;Golf;Auto;5P 2,0 TSI GTI APP CONNECT CRO;2018;37120
Volkswagen;Golf;Auto;5P 2,0 TSI GTI APP CONNECT CRO;2017;33788
Volkswagen;Golf;Auto;5P 2,0 TSI GTI APP CONNECT CRO;2016;31112
Volkswagen;Golf;Auto;5P 1,6 TRENDLINE 2018;2020;20264
Volkswagen;Golf;Auto;5P 1,6 TRENDLINE 2018;2019;19250
Volkswagen;Golf;Auto;5P 1,6 TRENDLINE 2018;2018;17527
Volkswagen;Golf;Auto;5P 1,6 TRENDLINE 2018;2017;15954
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE 2018;2020;27278
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE 2018;2019;25914
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE 2018;2018;23595
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE 2018;2017;21477
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE DSG 2018;2020;29040
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE DSG 2018;2019;27588
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE DSG 2018;2018;25118
Volkswagen;Golf;Auto;5P 1,4 TSI COMFORTLINE DSG 2018;2017;22864
Volkswagen;Golf;Auto;5P 1,4 TSI HIGHLINE DSG 2018;2020;30627
Volkswagen;Golf;Auto;5P 1,4 TSI HIGHLINE DSG 2018;2019;29096
Volkswagen;Golf;Auto;5P 1,4 TSI HIGHLINE DSG 2018;2018;26492
Volkswagen;Golf;Auto;5P 1,4 TSI HIGHLINE DSG 2018;2017;24113
Volkswagen;Golf;Auto;5P 2,0 TSI GTI DSG 2018;2020;40108
Volkswagen;Golf;Auto;5P 2,0 TSI GTI DSG 2018;2019;38102
Volkswagen;Golf;Auto;5P 2,0 TSI GTI DSG 2018;2018;34692
Volkswagen;Golf;Auto;5P 2,0 TSI GTI DSG 2018;2017;31578
Volkswagen;Golf;Auto;5P 2,0 TSI GTI DSG CRO 2018;2020;41402
Volkswagen;Golf;Auto;5P 2,0 TSI GTI DSG CRO 2018;2019;39332
Volkswagen;Golf;Auto;5P 2,0 TSI GTI DSG CRO 2018;2018;35811
Volkswagen;Golf;Auto;5P 2,0 TSI GTI DSG CRO 2018;2017;32596
Volkswagen;Golf;Auto;5P 250 TSI HIGHLINE DSG 2020;2022;38455
Volkswagen;Golf;Auto;5P 250 TSI HIGHLINE DSG 2020;2021;36624
Volkswagen;Golf;Auto;5P 250 TSI HIGHLINE DSG 2020;2020;33136
Volkswagen;Golf;Auto;5P GTI 2020;2022;53610
Volkswagen;Golf;Auto;5P GTI 2020;2021;51057
Volkswagen;Golf;Auto;5P GTI 2020;2020;46194
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE;2016;17760
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE;2015;16894
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE DSG;2016;18919
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE DSG;2015;17996
Volkswagen;Golf Variant;Auto;5P 1,4 TSI HIGHLINE DSG;2016;20433
Volkswagen;Golf Variant;Auto;5P 1,4 TSI HIGHLINE DSG;2015;19436
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE;2018;19063
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE;2017;17352
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE;2016;15978
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE AT;2018;21424
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE AT;2017;19501
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE AT;2016;17956
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE 2018;2019;22258
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE 2018;2018;20266
Volkswagen;Golf Variant;Auto;5P 1,6 TRENDLINE 2018;2017;18447
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE 2018;2019;25212
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE 2018;2018;22955
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE DSG 2018;2019;27415
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE DSG 2018;2018;24961
Volkswagen;Golf Variant;Auto;5P 1,4 TSI COMFORTLINE DSG 2018;2017;22720
Volkswagen;Golf Variant;Auto;5P 1,4 TSI HIGHLINE DSG 2018;2019;27964
Volkswagen;Golf Variant;Auto;5P 1,4 TSI HIGHLINE DSG 2018;2018;25461
Volkswagen;Golf Variant;Auto;5P 1,4 TSI HIGHLINE DSG 2018;2017;23176
Volkswagen;Nivus;Auto;5P 1,0 TSI 170 5MT;2022;21617
Volkswagen;Nivus;Auto;5P 1,0 TSI 170 5MT 2022;2023;24287
Volkswagen;Nivus;Auto;5P 1,0 TSI 170 5MT 2022;2022;22698
Volkswagen;Nivus;Auto;5P 1,0 TSI 170 5MT 2024;2025;27691
Volkswagen;Nivus;Auto;5P 1,0 TSI 170 5MT 2024;2024;26843
Volkswagen;Nivus;Auto;5P 1,0 TSI 170 5MT 2024;2023;25501
Volkswagen;Nivus;Auto;5P 1,0 TSI 170 5MT 2025;2025;28256
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE;2022;22755
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE;2021;21671
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE;2020;20639
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE 2022;2023;25565
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE 2022;2022;23892
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE 2024;2024;28256
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE 2024;2023;26843
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE PH4 2024;2025;29374
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE PH4 2024;2024;28475
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT COMFORTLINE 2025;2025;29974
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE;2022;28871
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE;2021;27428
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE;2020;26122
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE 2022;2023;31819
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE 2022;2022;29738
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE 2024;2025;36279
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE 2024;2024;35169
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE 2024;2023;33410
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HIGHLINE 2025;2025;37019
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HERO;2022;30899
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HERO;2021;29354
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HERO;2020;27956
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HERO 2022;2024;35846
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HERO 2022;2023;34053
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT HERO 2022;2022;31825
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT OUTFIT 2025;2025;37990
Volkswagen;Nivus;Auto;5P 1,0 TSI 200 6AT TRENDLINE 2025;2025;29974
Volkswagen;Passat;Auto;4P 1,8 TSI CONFORT 2011;2015;15462
Volkswagen;Passat;Auto;4P 1,8 TSI CONFORT 2011;2014;14602
Volkswagen;Passat;Auto;4P 1,8 TSI CONFORT DSG 2011;2015;16600
Volkswagen;Passat;Auto;4P 1,8 TSI CONFORT DSG 2011;2014;15676
Volkswagen;Passat;Auto;4P 2,0 TSI ADVANCE 2011;2015;16804
Volkswagen;Passat;Auto;4P 2,0 TSI ADVANCE 2011;2014;15869
Volkswagen;Passat;Auto;4P 2,0 TSI ADVANCE DSG 2011;2015;17743
Volkswagen;Passat;Auto;4P 2,0 TSI ADVANCE DSG 2011;2014;16755
Volkswagen;Passat;Auto;4P 2,0 TSI LUXURY 2011;2016;21421
Volkswagen;Passat;Auto;4P 2,0 TSI LUXURY 2011;2015;20792
Volkswagen;Passat;Auto;4P 2,0 TSI LUXURY 2011;2014;19635
Volkswagen;Passat;Auto;4P 2,0 TSI LUXURY DSG 2011;2016;22475
Volkswagen;Passat;Auto;4P 2,0 TSI LUXURY DSG 2011;2015;21815
Volkswagen;Passat;Auto;4P 2,0 TSI LUXURY DSG 2011;2014;20601
Volkswagen;Passat;Auto;4P 2,0 TSI HIGHLINE DSG 2017;2019;41150
Volkswagen;Passat;Auto;4P 2,0 TSI HIGHLINE DSG 2017;2018;38102
Volkswagen;Passat;Auto;4P 2,0 TSI HIGHLINE DSG 2017;2017;34958
Volkswagen;Passat;Auto;4P 2,0 TSI R-LINE DSG 2017;2019;43315
Volkswagen;Passat;Auto;4P 2,0 TSI R-LINE DSG 2017;2018;40107
Volkswagen;Passat;Auto;4P 2,0 TSI R-LINE DSG 2017;2017;36798
Volkswagen;Passat;Auto;4P 2,0 TDi ADVANCE BLUEMOTION 2011;2016;21274
Volkswagen;Passat;Auto;4P 2,0 TDi ADVANCE BLUEMOTION 2011;2015;20649
Volkswagen;Passat;Auto;4P 2,0 TDi ADVANCE BLUEMOTION 2011;2014;19500
Volkswagen;Passat;Auto;4P 2,0 TDi ADVANCE BLUEMOTION DSG 2011;2016;22057
Volkswagen;Passat;Auto;4P 2,0 TDi ADVANCE BLUEMOTION DSG 2011;2015;21409
Volkswagen;Passat;Auto;4P 2,0 TDi ADVANCE BLUEMOTION DSG 2011;2014;20218
Volkswagen;Passat;Auto;4P 2,0 TDi LUXURY BLUEMOTION;2016;23804
Volkswagen;Passat;Auto;4P 2,0 TDi LUXURY BLUEMOTION;2015;23105
Volkswagen;Passat;Auto;4P 2,0 TDi LUXURY BLUEMOTION;2014;21820
Volkswagen;Passat;Auto;4P 2,0 TDi LUXURY BLUEMOTION DSG;2016;24588
Volkswagen;Passat;Auto;4P 2,0 TDi LUXURY BLUEMOTION DSG;2015;23866
Volkswagen;Passat;Auto;4P 2,0 TDi LUXURY BLUEMOTION DSG;2014;22538
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ADVANCE MQ;2016;22282
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ADVANCE MQ;2015;21027
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ADVANCE MQ;2014;19857
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ADVANCE DQ AT;2016;23798
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ADVANCE DQ AT;2015;22458
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ADVANCE DQ AT;2014;21208
Volkswagen;Passat Cc;Auto;4P 2,0 TSI LUXURY MQ;2016;23632
Volkswagen;Passat Cc;Auto;4P 2,0 TSI LUXURY MQ;2015;22301
Volkswagen;Passat Cc;Auto;4P 2,0 TSI LUXURY MQ;2014;21060
Volkswagen;Passat Cc;Auto;4P 2,0 TSI LUXURY DQ AT;2016;25149
Volkswagen;Passat Cc;Auto;4P 2,0 TSI LUXURY DQ AT;2015;23733
Volkswagen;Passat Cc;Auto;4P 2,0 TSI LUXURY DQ AT;2014;22412
Volkswagen;Passat Cc;Auto;4P 2,0 TSI EXCLUSIVE MQ;2016;24862
Volkswagen;Passat Cc;Auto;4P 2,0 TSI EXCLUSIVE MQ;2015;23461
Volkswagen;Passat Cc;Auto;4P 2,0 TSI EXCLUSIVE MQ;2014;22156
Volkswagen;Passat Cc;Auto;4P 2,0 TSI EXCLUSIVE DQ AT;2016;26378
Volkswagen;Passat Cc;Auto;4P 2,0 TSI EXCLUSIVE DQ AT;2015;24892
Volkswagen;Passat Cc;Auto;4P 2,0 TSI EXCLUSIVE DQ AT;2014;23507
Volkswagen;Passat Cc;Auto;4P 3,6 V6 HIGHLINE DSG;2016;31617
Volkswagen;Passat Cc;Auto;4P 3,6 V6 HIGHLINE DSG;2015;29836
Volkswagen;Passat Cc;Auto;4P 3,6 V6 HIGHLINE DSG;2014;28176
Volkswagen;Passat Cc;Auto;4P 2,0 TDi ADVANCE MQ;2016;23326
Volkswagen;Passat Cc;Auto;4P 2,0 TDi ADVANCE MQ;2015;22012
Volkswagen;Passat Cc;Auto;4P 2,0 TDi ADVANCE MQ;2014;20787
Volkswagen;Passat Cc;Auto;4P 2,0 TDi ADVANCE DQ AT;2016;24735
Volkswagen;Passat Cc;Auto;4P 2,0 TDi ADVANCE DQ AT;2015;23341
Volkswagen;Passat Cc;Auto;4P 2,0 TDi ADVANCE DQ AT;2014;22042
Volkswagen;Passat Cc;Auto;4P 2,0 TDi LUXURY MQ;2016;24736
Volkswagen;Passat Cc;Auto;4P 2,0 TDi LUXURY MQ;2015;23342
Volkswagen;Passat Cc;Auto;4P 2,0 TDi LUXURY MQ;2014;22044
Volkswagen;Passat Cc;Auto;4P 2,0 TDi LUXURY DQ AT;2016;26144
Volkswagen;Passat Cc;Auto;4P 2,0 TDi LUXURY DQ AT;2015;24672
Volkswagen;Passat Cc;Auto;4P 2,0 TDi LUXURY DQ AT;2014;23299
Volkswagen;Passat Cc;Auto;4P 2,0 TDi EXCLUSIVE MQ;2016;26017
Volkswagen;Passat Cc;Auto;4P 2,0 TDi EXCLUSIVE MQ;2015;24552
Volkswagen;Passat Cc;Auto;4P 2,0 TDi EXCLUSIVE MQ;2014;23185
Volkswagen;Passat Cc;Auto;4P 2,0 TDi EXCLUSIVE DQ AT;2016;27425
Volkswagen;Passat Cc;Auto;4P 2,0 TDi EXCLUSIVE DQ AT;2015;25881
Volkswagen;Passat Cc;Auto;4P 2,0 TDi EXCLUSIVE DQ AT;2014;24440
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ELEGANCE DSG;2018;35533
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ELEGANCE DSG;2017;32602
Volkswagen;Passat Cc;Auto;4P 2,0 TSI ELEGANCE DSG;2016;29395
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY 2011;2016;23114
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY 2011;2015;22224
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY 2011;2014;20987
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY T/C 2012;2016;24113
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY T/C 2012;2015;23184
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY T/C 2012;2014;21894
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY DSG 2011;2016;24328
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY DSG 2011;2015;23391
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY DSG 2011;2014;22089
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY DSG T/C 2012;2016;25326
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY DSG T/C 2012;2015;24351
Volkswagen;Passat Variant;Auto;5P 2,0 TSI LUXURY DSG T/C 2012;2014;22996
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE 2011;2016;22120
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE 2011;2015;21268
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE 2011;2014;20084
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE T/C 2012;2016;23112
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE T/C 2012;2015;22222
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE T/C 2012;2014;20985
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE DSG 2011;2016;23310
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE DSG 2011;2015;22412
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE DSG 2011;2014;21165
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE DSG T/C 2012;2016;24303
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE DSG T/C 2012;2015;23367
Volkswagen;Passat Variant;Auto;5P 2,0 TDi ADVANCE DSG T/C 2012;2014;22067
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE;2019;15567
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE;2018;14788
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE;2017;13949
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE;2016;13291
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE;2015;12733
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE TIPT;2019;16388
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE TIPT;2018;15569
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE TIPT;2017;14685
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE TIPT;2016;13992
Volkswagen;Polo;Auto;4P 1,6 COMFORTLINE TIPT;2015;13405
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE;2019;17751
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE;2018;16863
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE;2017;16168
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE TIPT;2019;18377
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE TIPT;2018;17458
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE;2019;20101
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE;2018;19096
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE;2017;18309
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE PLUS TIPT;2019;21422
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE PLUS TIPT;2018;20351
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE;2019;22937
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE;2018;21790
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT;2019;24082
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT;2018;22878
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE 2020;2021;20003
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE 2020;2020;19050
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE TIPT 2020;2021;21426
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE TIPT 2020;2020;20405
Volkswagen;Polo;Auto;5P 1,6 MSI TRENDLINE TIPT 2020;2019;19963
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE 2020;2021;21664
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE 2020;2020;20632
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE PLUS TIPT 2020;2021;23468
Volkswagen;Polo;Auto;5P 1,6 MSI COMFORTLINE PLUS TIPT 2020;2020;22351
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT 2020;2021;26031
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT 2020;2020;24791
Volkswagen;Polo;Auto;5P 1,4 TSI GTS TIPT;2022;37619
Volkswagen;Polo;Auto;5P 1,4 TSI GTS TIPT;2021;35828
Volkswagen;Polo;Auto;5P 1,4 TSI GTS TIPT;2020;34122
Volkswagen;Polo;Auto;5P 1,6 MSI TREND 2022;2023;22131
Volkswagen;Polo;Auto;5P 1,6 MSI TREND 2022;2022;20683
Volkswagen;Polo;Auto;5P 1,6 MSI 2021;2023;23596
Volkswagen;Polo;Auto;5P 1,6 MSI 2021;2022;22053
Volkswagen;Polo;Auto;5P 1,6 MSI 2021;2021;21003
Volkswagen;Polo;Auto;5P 1,6 MSI TIPT 2021;2023;25275
Volkswagen;Polo;Auto;5P 1,6 MSI TIPT 2021;2022;23622
Volkswagen;Polo;Auto;5P 1,6 MSI TIPT 2021;2021;22497
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT 2021;2023;30708
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT 2021;2022;28699
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT 2021;2021;27332
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT 2022;2023;31263
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT 2022;2022;29217
Volkswagen;Polo;Auto;5P 1,6 MSI HIGHLINE TIPT 2022;2021;27826
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 2023;2023;22131
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 2024;2025;24643
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 2024;2024;23470
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 2024;2023;22352
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 2025;2025;24890
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 2025;2024;23704
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK PHU 2024;2025;24890
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK PHU 2024;2024;23704
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK PHU 2024;2023;22576
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 1ST EDITION 2023;2025;23478
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 1ST EDITION 2023;2024;22360
Volkswagen;Polo;Auto;5P 1,6 MSI TRACK 1ST EDITION 2023;2023;21295
Volkswagen;Polo;Auto;5P 1,6 MSI 2023;2025;29189
Volkswagen;Polo;Auto;5P 1,6 MSI 2023;2024;27799
Volkswagen;Polo;Auto;5P 1,6 MSI 2023;2023;26475
Volkswagen;Polo;Auto;5P 1,6 MSI 2025;2025;29189
Volkswagen;Polo;Auto;5P 1,6 MSI 2025;2024;27799
Volkswagen;Polo;Auto;5P 1,0 TSI 170 COMFORTLINE 6AT 2025;2025;30648
Volkswagen;Polo;Auto;5P 1,0 TSI 170 HIGHLINE 6AT 2023;2025;34063
Volkswagen;Polo;Auto;5P 1,0 TSI 170 HIGHLINE 6AT 2023;2024;32441
Volkswagen;Polo;Auto;5P 1,0 TSI 170 HIGHLINE 6AT 2023;2023;30896
Volkswagen;Polo;Auto;5P 1,4 TSI 250 GTS 6AT 2023;2025;36995
Volkswagen;Polo;Auto;5P 1,4 TSI 250 GTS 6AT 2023;2024;35233
Volkswagen;Polo;Auto;5P 1,4 TSI 250 GTS 6AT 2023;2023;33555
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/S 1,6 A/C PS 2014;2014;10895
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/S 1,6 A/C PS SAFETY 2014;2014;11364
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/S 1,6 A/C PS SAFETY 2015;2016;12042
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/S 1,6 A/C PS SAFETY 2015;2015;11688
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/EXT. 1,6 A/C PS POWER SAFETY PACK 2014;2014;12204
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/EXT. 1,6 A/C PS POWER SAFETY PACK RADIO 2014;2014;12311
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/EXT. 1,6 A/C PS POWER SAFETY PACK RADIO 2015;2016;12928
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/EXT. 1,6 A/C PS POWER SAFETY PACK RADIO 2015;2015;12549
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/EXT. 1,6 A/C PS POWER SAFETY HIGH PACK 2014;2014;12996
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/EXT. 1,6 A/C PS POWER SAFETY HIGH PACK 2015;2015;13148
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;D/C 1,6 GP POWER;2016;13437
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;D/C 1,6 GP POWER;2015;13043
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;D/C 1,6 GP PACK HIGH;2016;14073
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;D/C 1,6 GP PACK HIGH;2015;13659
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/S 1,6 SAFETY 2017;2019;16729
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/S 1,6 SAFETY 2017;2018;15490
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/S 1,6 SAFETY 2017;2017;14748
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/S 1,6 SAFETY 2017;2016;14052
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/EXT. 1,6 SAFETY 2017;2019;18063
Volkswagen;C/Ext. 1,6 5G Pack + Seg;Auto;C/EXT. 1,6 SAFETY 2017;2018;16725
